Region/Country/Area,,Year,Series,Value,Footnotes
156,China,1995,GDP real rates of growth (percent),11,"For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China."
156,China,2005,GDP real rates of growth (percent),11.4,"For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China."
156,China,2010,GDP real rates of growth (percent),10.6,"For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China."
156,China,2015,GDP real rates of growth (percent),7,"For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China."
156,China,2018,GDP real rates of growth (percent),6.7,"For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China."
156,China,2019,GDP real rates of growth (percent),6,"For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China."
156,China,2020,GDP real rates of growth (percent),2.3,"For statistical purposes, the data for China do not include those for the Hong Kong Special Administrative Region (Hong Kong SAR), Macao Special Administrative Region (Macao SAR) and Taiwan Province of China."
344,"China, Hong Kong SAR",1995,GDP in current prices (millions of US dollars),"144,652",
344,"China, Hong Kong SAR",2005,GDP in current prices (millions of US dollars),"181,569",
344,"China, Hong Kong SAR",2010,GDP in current prices (millions of US dollars),"228,639",
344,"China, Hong Kong SAR",2015,GDP in current prices (millions of US dollars),"309,386",
344,"China, Hong Kong SAR",2018,GDP in current prices (millions of US dollars),"361,692",
344,"China, Hong Kong SAR",2019,GDP in current prices (millions of US dollars),"365,708",
344,"China, Hong Kong SAR",2020,GDP in current prices (millions of US dollars),"349,445",
344,"China, Hong Kong SAR",1995,GDP per capita (US dollars),"23,775",
344,"China, Hong Kong SAR",2005,GDP per capita (US dollars),"26,821",
344,"China, Hong Kong SAR",2010,GDP per capita (US dollars),"32,821",
344,"China, Hong Kong SAR",2015,GDP per capita (US dollars),"43,054",
344,"China, Hong Kong SAR",2018,GDP per capita (US dollars),"49,065",
344,"China, Hong Kong SAR",2019,GDP per capita (US dollars),"49,180",
344,"China, Hong Kong SAR",2020,GDP per capita (US dollars),"46,611",
344,"China, Hong Kong SAR",1995,GDP in constant 2010 prices (millions of US dollars),"157,720",
344,"China, Hong Kong SAR",2005,GDP in constant 2010 prices (millions of US dollars),"220,757",
344,"China, Hong Kong SAR",2010,GDP in constant 2010 prices (millions of US dollars),"267,552",
344,"China, Hong Kong SAR",2015,GDP in constant 2010 prices (millions of US dollars),"309,386",
344,"China, Hong Kong SAR",2018,GDP in constant 2010 prices (millions of US dollars),"337,420",
344,"China, Hong Kong SAR",2019,GDP in constant 2010 prices (millions of US dollars),"333,204",
344,"China, Hong Kong SAR",2020,GDP in constant 2010 prices (millions of US dollars),"312,739",
344,"China, Hong Kong SAR",1995,GDP real rates of growth (percent),2.4,
344,"China, Hong Kong SAR",2005,GDP real rates of growth (percent),7.4,
344,"China, Hong Kong SAR",2010,GDP real rates of growth (percent),6.8,
344,"China, Hong Kong SAR",2015,GDP real rates of growth (percent),2.4,
344,"China, Hong Kong SAR",2018,GDP real rates of growth (percent),2.8,
344,"China, Hong Kong SAR",2019,GDP real rates of growth (percent),-1.2,
344,"China, Hong Kong SAR",2020,GDP real rates of growth (percent),-6.1,
446,"China, Macao SAR",1995,GDP in current prices (millions of US dollars),"7,046",
446,"China, Macao SAR",2005,GDP in current prices (millions of US dollars),"12,160",
446,"China, Macao SAR",2010,GDP in current prices (millions of US dollars),"28,242",
446,"China, Macao SAR",2015,GDP in current prices (millions of US dollars),"45,060",
446,"China, Macao SAR",2018,GDP in current prices (millions of US dollars),"55,302",
446,"China, Macao SAR",2019,GDP in current prices (millions of US dollars),"55,154",
446,"China, Macao SAR",2020,GDP in current prices (millions of US dollars),"24,333",
446,"China, Macao SAR",1995,GDP per capita (US dollars),"18,277",
446,"China, Macao SAR",2005,GDP per capita (US dollars),"25,184",
446,"China, Macao SAR",2010,GDP per capita (US dollars),"52,473",
446,"China, Macao SAR",2015,GDP per capita (US dollars),"74,841",
446,"China, Macao SAR",2018,GDP per capita (US dollars),"87,554",
446,"China, Macao SAR",2019,GDP per capita (US dollars),"86,118",
446,"China, Macao SAR",2020,GDP per capita (US dollars),"37,474",
446,"China, Macao SAR",1995,GDP in constant 2010 prices (millions of US dollars),"13,978",
446,"China, Macao SAR",2005,GDP in constant 2010 prices (millions of US dollars),"23,417",
446,"China, Macao SAR",2010,GDP in constant 2010 prices (millions of US dollars),"39,823",
446,"China, Macao SAR",2015,GDP in constant 2010 prices (millions of US dollars),"45,060",
446,"China, Macao SAR",2018,GDP in constant 2010 prices (millions of US dollars),"52,407",
446,"China, Macao SAR",2019,GDP in constant 2010 prices (millions of US dollars),"51,029",
446,"China, Macao SAR",2020,GDP in constant 2010 prices (millions of US dollars),"22,296",
446,"China, Macao SAR",1995,GDP real rates of growth (percent),3.3,
446,"China, Macao SAR",2005,GDP real rates of growth (percent),8.1,
446,"China, Macao SAR",2010,GDP real rates of growth (percent),25.1,
446,"China, Macao SAR",2015,GDP real rates of growth (percent),-21.5,
446,"China, Macao SAR",2018,GDP real rates of growth (percent),6.5,
446,"China, Macao SAR",2019,GDP real rates of growth (percent),-2.6,
446,"China, Macao SAR",2020,GDP real rates of growth (percent),-56.3,
170,Colombia,1995,GDP in current prices (millions of US dollars),"109,580",
170,Colombia,2005,GDP in current prices (millions of US dollars),"145,619",
170,Colombia,2010,GDP in current prices (millions of US dollars),"286,563",
170,Colombia,2015,GDP in current prices (millions of US dollars),"293,482",
170,Colombia,2018,GDP in current prices (millions of US dollars),"334,198",
170,Colombia,2019,GDP in current prices (millions of US dollars),"323,430",
170,Colombia,2020,GDP in current prices (millions of US dollars),"271,347",
170,Colombia,1995,GDP per capita (US dollars),"3,009",
170,Colombia,2005,GDP per capita (US dollars),"3,414",
170,Colombia,2010,GDP per capita (US dollars),"6,337",
170,Colombia,2015,GDP per capita (US dollars),"6,176",
170,Colombia,2018,GDP per capita (US dollars),"6,730",
170,Colombia,2019,GDP per capita (US dollars),"6,425",
170,Colombia,2020,GDP per capita (US dollars),"5,333",
170,Colombia,1995,GDP in constant 2010 prices (millions of US dollars),"150,181",
170,Colombia,2005,GDP in constant 2010 prices (millions of US dollars),"187,774",
170,Colombia,2010,GDP in constant 2010 prices (millions of US dollars),"233,471",
170,Colombia,2015,GDP in constant 2010 prices (millions of US dollars),"293,482",
170,Colombia,2018,GDP in constant 2010 prices (millions of US dollars),"311,468",
170,Colombia,2019,GDP in constant 2010 prices (millions of US dollars),"321,688",
170,Colombia,2020,GDP in constant 2010 prices (millions of US dollars),"299,661",
170,Colombia,1995,GDP real rates of growth (percent),5.2,
170,Colombia,2005,GDP real rates of growth (percent),4.7,
170,Colombia,2010,GDP real rates of growth (percent),4.5,
170,Colombia,2015,GDP real rates of growth (percent),3,
170,Colombia,2018,GDP real rates of growth (percent),2.6,
170,Colombia,2019,GDP real rates of growth (percent),3.3,
170,Colombia,2020,GDP real rates of growth (percent),-6.8,
174,Comoros,1995,GDP in current prices (millions of US dollars),483,
174,Comoros,2005,GDP in current prices (millions of US dollars),787,
174,Comoros,2010,GDP in current prices (millions of US dollars),907,
174,Comoros,2015,GDP in current prices (millions of US dollars),966,
174,Comoros,2018,GDP in current prices (millions of US dollars),"1,189",
174,Comoros,2019,GDP in current prices (millions of US dollars),"1,193",
174,Comoros,2020,GDP in current prices (millions of US dollars),"1,235",
174,Comoros,1995,GDP per capita (US dollars),"1,016",
174,Comoros,2005,GDP per capita (US dollars),"1,287",
174,Comoros,2010,GDP per capita (US dollars),"1,315",
174,Comoros,2015,GDP per capita (US dollars),"1,242",
174,Comoros,2018,GDP per capita (US dollars),"1,428",
174,Comoros,2019,GDP per capita (US dollars),"1,402",
174,Comoros,2020,GDP per capita (US dollars),"1,421",
174,Comoros,1995,GDP in constant 2010 prices (millions of US dollars),612,
174,Comoros,2005,GDP in constant 2010 prices (millions of US dollars),743,
174,Comoros,2010,GDP in constant 2010 prices (millions of US dollars),743,
174,Comoros,2015,GDP in constant 2010 prices (millions of US dollars),966,
174,Comoros,2018,GDP in constant 2010 prices (millions of US dollars),"1,091",
174,Comoros,2019,GDP in constant 2010 prices (millions of US dollars),"1,130",
174,Comoros,2020,GDP in constant 2010 prices (millions of US dollars),"1,174",
174,Comoros,1995,GDP real rates of growth (percent),3.6,
174,Comoros,2005,GDP real rates of growth (percent),2.8,
174,Comoros,2010,GDP real rates of growth (percent),4.8,
174,Comoros,2015,GDP real rates of growth (percent),2,
174,Comoros,2018,GDP real rates of growth (percent),4.1,
174,Comoros,2019,GDP real rates of growth (percent),3.6,
174,Comoros,2020,GDP real rates of growth (percent),3.9,
178,Congo,1995,GDP in current prices (millions of US dollars),"2,207",
178,Congo,2005,GDP in current prices (millions of US dollars),"6,350",
178,Congo,2010,GDP in current prices (millions of US dollars),"13,678",
178,Congo,2015,GDP in current prices (millions of US dollars),"11,751",
178,Congo,2018,GDP in current prices (millions of US dollars),"13,360",
178,Congo,2019,GDP in current prices (millions of US dollars),"12,525",
178,Congo,2020,GDP in current prices (millions of US dollars),"10,100",
178,Congo,1995,GDP per capita (US dollars),815,
178,Congo,2005,GDP per capita (US dollars),"1,753",
178,Congo,2010,GDP per capita (US dollars),"3,200",
178,Congo,2015,GDP per capita (US dollars),"2,420",
178,Congo,2018,GDP per capita (US dollars),"2,548",
178,Congo,2019,GDP per capita (US dollars),"2,328",
178,Congo,2020,GDP per capita (US dollars),"1,830",
178,Congo,1995,GDP in constant 2010 prices (millions of US dollars),"5,425",
178,Congo,2005,GDP in constant 2010 prices (millions of US dollars),"7,458",
178,Congo,2010,GDP in constant 2010 prices (millions of US dollars),"10,272",
178,Congo,2015,GDP in constant 2010 prices (millions of US dollars),"11,751",
178,Congo,2018,GDP in constant 2010 prices (millions of US dollars),"9,440",
178,Congo,2019,GDP in constant 2010 prices (millions of US dollars),"9,399",
178,Congo,2020,GDP in constant 2010 prices (millions of US dollars),"8,631",
178,Congo,1995,GDP real rates of growth (percent),4,
178,Congo,2005,GDP real rates of growth (percent),7.6,
178,Congo,2010,GDP real rates of growth (percent),9.9,
178,Congo,2015,GDP real rates of growth (percent),-3.2,
178,Congo,2018,GDP real rates of growth (percent),-6.2,
178,Congo,2019,GDP real rates of growth (percent),-0.4,
178,Congo,2020,GDP real rates of growth (percent),-8.2,
184,Cook Islands,1995,GDP in current prices (millions of US dollars),116,
184,Cook Islands,2005,GDP in current prices (millions of US dollars),199,
184,Cook Islands,2010,GDP in current prices (millions of US dollars),241,
184,Cook Islands,2015,GDP in current prices (millions of US dollars),302,
184,Cook Islands,2018,GDP in current prices (millions of US dollars),363,
184,Cook Islands,2019,GDP in current prices (millions of US dollars),357,
184,Cook Islands,2020,GDP in current prices (millions of US dollars),283,
184,Cook Islands,1995,GDP per capita (US dollars),"6,052",
184,Cook Islands,2005,GDP per capita (US dollars),"10,443",
184,Cook Islands,2010,GDP per capita (US dollars),"13,093",
184,Cook Islands,2015,GDP per capita (US dollars),"17,183",
184,Cook Islands,2018,GDP per capita (US dollars),"20,705",
184,Cook Islands,2019,GDP per capita (US dollars),"20,333",
184,Cook Islands,2020,GDP per capita (US dollars),"16,135",
184,Cook Islands,1995,GDP in constant 2010 prices (millions of US dollars),207,
184,Cook Islands,2005,GDP in constant 2010 prices (millions of US dollars),265,
184,Cook Islands,2010,GDP in constant 2010 prices (millions of US dollars),266,
184,Cook Islands,2015,GDP in constant 2010 prices (millions of US dollars),302,
184,Cook Islands,2018,GDP in constant 2010 prices (millions of US dollars),367,
184,Cook Islands,2019,GDP in constant 2010 prices (millions of US dollars),384,
184,Cook Islands,2020,GDP in constant 2010 prices (millions of US dollars),287,
184,Cook Islands,1995,GDP real rates of growth (percent),-4.4,
184,Cook Islands,2005,GDP real rates of growth (percent),-1.1,
184,Cook Islands,2010,GDP real rates of growth (percent),-4.9,
184,Cook Islands,2015,GDP real rates of growth (percent),5.7,
