Region/Country/Area,,Year,Series,Value,Footnotes
446,"China, Macao SAR",2015,"Percentage of male and female intentional homicide victims, Male",0,
446,"China, Macao SAR",2015,"Percentage of male and female intentional homicide victims, Female",0.3,
446,"China, Macao SAR",2015,"Assault rate per 100,000 population",1.8,
446,"China, Macao SAR",2015,"Kidnapping at the national level, rate per 100,000",0,
446,"China, Macao SAR",2015,"Theft at the national level, rate per 100,000 population",439.6,
446,"China, Macao SAR",2015,"Robbery at the national level, rate per 100,000 population",18.8,
446,"China, Macao SAR",2015,"Total Sexual Violence at the national level, rate per 100,000",15.6,
446,"China, Macao SAR",2018,"Intentional homicide rates per 100,000",0.3,
446,"China, Macao SAR",2018,"Percentage of male and female intentional homicide victims, Male",0.3,
446,"China, Macao SAR",2018,"Percentage of male and female intentional homicide victims, Female",0.3,
446,"China, Macao SAR",2018,"Assault rate per 100,000 population",1.1,
446,"China, Macao SAR",2018,"Kidnapping at the national level, rate per 100,000",0,
446,"China, Macao SAR",2018,"Theft at the national level, rate per 100,000 population",404.7,
446,"China, Macao SAR",2018,"Robbery at the national level, rate per 100,000 population",10.9,
446,"China, Macao SAR",2018,"Total Sexual Violence at the national level, rate per 100,000",20.9,
446,"China, Macao SAR",2019,"Intentional homicide rates per 100,000",0.3,
446,"China, Macao SAR",2019,"Percentage of male and female intentional homicide victims, Male",0.7,
446,"China, Macao SAR",2019,"Percentage of male and female intentional homicide victims, Female",0,
446,"China, Macao SAR",2019,"Assault rate per 100,000 population",0.6,
446,"China, Macao SAR",2019,"Kidnapping at the national level, rate per 100,000",0,
446,"China, Macao SAR",2019,"Robbery at the national level, rate per 100,000 population",12.5,
446,"China, Macao SAR",2019,"Total Sexual Violence at the national level, rate per 100,000",25.1,
446,"China, Macao SAR",2020,"Intentional homicide rates per 100,000",0.3,
446,"China, Macao SAR",2020,"Percentage of male and female intentional homicide victims, Female",0.6,
170,Colombia,2005,"Intentional homicide rates per 100,000",42.5,
170,Colombia,2005,"Percentage of male and female intentional homicide victims, Male",79.5,
170,Colombia,2005,"Percentage of male and female intentional homicide victims, Female",6.9,
170,Colombia,2005,"Assault rate per 100,000 population",71.3,
170,Colombia,2005,"Kidnapping at the national level, rate per 100,000",1.9,
170,Colombia,2005,"Theft at the national level, rate per 100,000 population",161.2,
170,Colombia,2005,"Robbery at the national level, rate per 100,000 population",95.3,
170,Colombia,2005,"Total Sexual Violence at the national level, rate per 100,000",10.8,
170,Colombia,2010,"Intentional homicide rates per 100,000",34.2,
170,Colombia,2010,"Percentage of male and female intentional homicide victims, Male",64.2,
170,Colombia,2010,"Percentage of male and female intentional homicide victims, Female",5.3,
170,Colombia,2010,"Assault rate per 100,000 population",117.5,
170,Colombia,2010,"Kidnapping at the national level, rate per 100,000",0.6,
170,Colombia,2010,"Theft at the national level, rate per 100,000 population",203,
170,Colombia,2010,"Robbery at the national level, rate per 100,000 population",135.9,
170,Colombia,2010,"Total Sexual Violence at the national level, rate per 100,000",15.1,
170,Colombia,2015,"Intentional homicide rates per 100,000",26.9,
170,Colombia,2015,"Percentage of male and female intentional homicide victims, Male",50.3,
170,Colombia,2015,"Percentage of male and female intentional homicide victims, Female",4.4,
170,Colombia,2015,"Assault rate per 100,000 population",368.5,
170,Colombia,2015,"Kidnapping at the national level, rate per 100,000",0.4,
170,Colombia,2015,"Theft at the national level, rate per 100,000 population",165.4,
170,Colombia,2015,"Robbery at the national level, rate per 100,000 population",213.3,
170,Colombia,2015,"Total Sexual Violence at the national level, rate per 100,000",46.5,
170,Colombia,2017,"Intentional homicide rates per 100,000",25,
170,Colombia,2017,"Percentage of male and female intentional homicide victims, Male",46.5,
170,Colombia,2017,"Percentage of male and female intentional homicide victims, Female",4.3,
170,Colombia,2017,"Assault rate per 100,000 population",350.5,
170,Colombia,2017,"Kidnapping at the national level, rate per 100,000",0.4,
170,Colombia,2017,"Robbery at the national level, rate per 100,000 population",244.4,
170,Colombia,2017,"Total Sexual Violence at the national level, rate per 100,000",48.7,
170,Colombia,2020,"Intentional homicide rates per 100,000",22.6,
170,Colombia,2020,"Percentage of male and female intentional homicide victims, Male",42.4,
170,Colombia,2020,"Percentage of male and female intentional homicide victims, Female",3.5,
170,Colombia,2020,"Assault rate per 100,000 population",207.7,
170,Colombia,2020,"Kidnapping at the national level, rate per 100,000",0.5,
170,Colombia,2020,"Theft at the national level, rate per 100,000 population",565.7,
170,Colombia,2020,"Total Sexual Violence at the national level, rate per 100,000",54.3,
184,Cook Islands,2012,"Intentional homicide rates per 100,000",3.5,
188,Costa Rica,2005,"Intentional homicide rates per 100,000",7.8,
188,Costa Rica,2005,"Percentage of male and female intentional homicide victims, Male",12.7,
188,Costa Rica,2005,"Percentage of male and female intentional homicide victims, Female",2.9,
188,Costa Rica,2005,"Kidnapping at the national level, rate per 100,000",0.3,
188,Costa Rica,2005,"Theft at the national level, rate per 100,000 population",195.1,
188,Costa Rica,2005,"Robbery at the national level, rate per 100,000 population",496.7,
188,Costa Rica,2010,"Intentional homicide rates per 100,000",11.5,
188,Costa Rica,2010,"Percentage of male and female intentional homicide victims, Male",20.3,
188,Costa Rica,2010,"Percentage of male and female intentional homicide victims, Female",2.7,
188,Costa Rica,2010,"Assault rate per 100,000 population",173.7,
188,Costa Rica,2010,"Kidnapping at the national level, rate per 100,000",0.2,
188,Costa Rica,2010,"Theft at the national level, rate per 100,000 population",442.3,
188,Costa Rica,2010,"Robbery at the national level, rate per 100,000 population",943.4,
188,Costa Rica,2010,"Total Sexual Violence at the national level, rate per 100,000",142.2,
188,Costa Rica,2013,"Intentional homicide rates per 100,000",8.7,
188,Costa Rica,2013,"Percentage of male and female intentional homicide victims, Male",15.8,
188,Costa Rica,2013,"Percentage of male and female intentional homicide victims, Female",1.5,
188,Costa Rica,2013,"Assault rate per 100,000 population",173.4,
188,Costa Rica,2013,"Kidnapping at the national level, rate per 100,000",0.1,
188,Costa Rica,2013,"Theft at the national level, rate per 100,000 population",691.4,
188,Costa Rica,2013,"Robbery at the national level, rate per 100,000 population","1,011.20",
188,Costa Rica,2013,"Total Sexual Violence at the national level, rate per 100,000",153.5,
188,Costa Rica,2015,"Intentional homicide rates per 100,000",11.5,
188,Costa Rica,2015,"Percentage of male and female intentional homicide victims, Male",21.2,
188,Costa Rica,2015,"Percentage of male and female intentional homicide victims, Female",1.7,
188,Costa Rica,2015,"Assault rate per 100,000 population",175.7,
188,Costa Rica,2015,"Kidnapping at the national level, rate per 100,000",0.2,
188,Costa Rica,2015,"Robbery at the national level, rate per 100,000 population","1,690.40",
188,Costa Rica,2015,"Total Sexual Violence at the national level, rate per 100,000",149.4,
188,Costa Rica,2019,"Intentional homicide rates per 100,000",11.2,
188,Costa Rica,2019,"Percentage of male and female intentional homicide victims, Male",20.4,
188,Costa Rica,2019,"Percentage of male and female intentional homicide victims, Female",1.9,
188,Costa Rica,2019,"Assault rate per 100,000 population",148.2,
188,Costa Rica,2019,"Kidnapping at the national level, rate per 100,000",0.3,
188,Costa Rica,2019,"Theft at the national level, rate per 100,000 population",549.5,
188,Costa Rica,2019,"Robbery at the national level, rate per 100,000 population","1,043.00",
188,Costa Rica,2019,"Total Sexual Violence at the national level, rate per 100,000",159.5,
188,Costa Rica,2020,"Intentional homicide rates per 100,000",11.2,
188,Costa Rica,2020,"Percentage of male and female intentional homicide victims, Male",20,
188,Costa Rica,2020,"Percentage of male and female intentional homicide victims, Female",2.4,
188,Costa Rica,2020,"Assault rate per 100,000 population",177.6,
188,Costa Rica,2020,"Kidnapping at the national level, rate per 100,000",0.1,
188,Costa Rica,2020,"Theft at the national level, rate per 100,000 population",386.9,
188,Costa Rica,2020,"Total Sexual Violence at the national level, rate per 100,000",116.6,
384,Côte d’Ivoire,2008,"Assault rate per 100,000 population",51.6,
384,Côte d’Ivoire,2008,"Robbery at the national level, rate per 100,000 population",3,
384,Côte d’Ivoire,2008,"Total Sexual Violence at the national level, rate per 100,000",3.7,
191,Croatia,2005,"Intentional homicide rates per 100,000",1.6,
191,Croatia,2005,"Percentage of male and female intentional homicide victims, Male",1.9,
191,Croatia,2005,"Percentage of male and female intentional homicide victims, Female",1.2,
191,Croatia,2005,"Assault rate per 100,000 population",26.3,
191,Croatia,2005,"Kidnapping at the national level, rate per 100,000",0.5,
191,Croatia,2005,"Theft at the national level, rate per 100,000 population",694.3,
191,Croatia,2005,"Robbery at the national level, rate per 100,000 population",35.6,
191,Croatia,2005,"Total Sexual Violence at the national level, rate per 100,000",14.2,
191,Croatia,2010,"Intentional homicide rates per 100,000",1.4,
191,Croatia,2010,"Percentage of male and female intentional homicide victims, Male",1.4,
191,Croatia,2010,"Percentage of male and female intentional homicide victims, Female",1.4,
191,Croatia,2010,"Assault rate per 100,000 population",22.8,
191,Croatia,2010,"Kidnapping at the national level, rate per 100,000",0.3,
191,Croatia,2010,"Theft at the national level, rate per 100,000 population",313.6,
191,Croatia,2010,"Robbery at the national level, rate per 100,000 population",28.8,
191,Croatia,2010,"Total Sexual Violence at the national level, rate per 100,000",9.2,
191,Croatia,2015,"Intentional homicide rates per 100,000",0.9,
191,Croatia,2015,"Percentage of male and female intentional homicide victims, Male",1.1,
191,Croatia,2015,"Percentage of male and female intentional homicide victims, Female",0.7,
191,Croatia,2015,"Assault rate per 100,000 population",19,
191,Croatia,2015,"Kidnapping at the national level, rate per 100,000",0,
191,Croatia,2015,"Theft at the national level, rate per 100,000 population",320,
191,Croatia,2015,"Robbery at the national level, rate per 100,000 population",31,
191,Croatia,2015,"Total Sexual Violence at the national level, rate per 100,000",14.3,
191,Croatia,2019,"Intentional homicide rates per 100,000",0.8,
191,Croatia,2019,"Percentage of male and female intentional homicide victims, Male",1,
191,Croatia,2019,"Percentage of male and female intentional homicide victims, Female",0.7,
191,Croatia,2019,"Assault rate per 100,000 population",17.8,
191,Croatia,2019,"Kidnapping at the national level, rate per 100,000",0,
191,Croatia,2019,"Theft at the national level, rate per 100,000 population",269.1,
191,Croatia,2019,"Robbery at the national level, rate per 100,000 population",20.3,
191,Croatia,2019,"Total Sexual Violence at the national level, rate per 100,000",20.8,
191,Croatia,2020,"Intentional homicide rates per 100,000",1,
191,Croatia,2020,"Percentage of male and female intentional homicide victims, Male",1.1,
191,Croatia,2020,"Percentage of male and female intentional homicide victims, Female",0.9,
191,Croatia,2020,"Assault rate per 100,000 population",18.1,
191,Croatia,2020,"Kidnapping at the national level, rate per 100,000",0,
191,Croatia,2020,"Theft at the national level, rate per 100,000 population",239.5,
191,Croatia,2020,"Total Sexual Violence at the national level, rate per 100,000",14.5,
192,Cuba,2005,"Intentional homicide rates per 100,000",6.1,
192,Cuba,2005,"Percentage of male and female intentional homicide victims, Male",9.2,
192,Cuba,2005,"Percentage of male and female intentional homicide victims, Female",3,
192,Cuba,2010,"Intentional homicide rates per 100,000",4.5,
192,Cuba,2010,"Percentage of male and female intentional homicide victims, Male",6.8,
192,Cuba,2010,"Percentage of male and female intentional homicide victims, Female",2.2,
192,Cuba,2015,"Intentional homicide rates per 100,000",5.5,
192,Cuba,2015,"Percentage of male and female intentional homicide victims, Male",8.5,
192,Cuba,2015,"Percentage of male and female intentional homicide victims, Female",2.4,
192,Cuba,2016,"Intentional homicide rates per 100,000",5,
192,Cuba,2016,"Percentage of male and female intentional homicide victims, Male",8,
